order_id,customer_id,restaurant_name,city,order_date,order_amount,payment_mode,delivery_time_minutes,order_status
105000,3258,Pizza Hut,Mumbai,14-05-2024,1314,Card,26,Cancelled
105001,3902,Subway,Chennai,25-04-2023,688,UPI,63,Delivered
105002,2943,Box8,Delhi,01-01-2023,894,UPI,21,Cancelled
105003,1650,KFC,Mumbai,06-07-2024,870,Card,62,Delivered
105004,2645,Barbeque Nation,Pune,15-11-2024,199,UPI,28,Delivered
105005,1993,Faasos,Delhi,22-08-2024,1234,UPI,56,Delivered
105006,3742,Starbucks,Bangalore,26-04-2024,392,UPI,49,Cancelled
105007,3587,Behrouz Biryani,Kolkata,01-09-2024,1442,UPI,42,Delivered
105008,2338,Faasos,Pune,22-08-2024,1313,UPI,26,Delivered
105009,1900,Burger King,Chennai,24-05-2024,1330,UPI,54,Delivered
105010,2684,Burger King,Pune,01-12-2023,746,UPI,62,Delivered
105011,3827,Subway,Bangalore,09-04-2024,425,UPI,38,Delivered
105012,2585,Box8,Mumbai,21-05-2023,1204,UPI,15,Delivered
105013,2923,Haldiram,Mumbai,05-08-2024,157,UPI,31,Delivered
105014,2781,Behrouz Biryani,Pune,17-05-2023,864,UPI,52,Delivered
105015,2136,Burger King,Bangalore,02-09-2024,182,UPI,42,Delivered
105016,3217,Subway,Pune,24-10-2024,959,UPI,47,Delivered
105017,2944,Cafe Coffee Day,Kolkata,17-11-2024,1077,UPI,38,Delivered
105018,2037,Burger King,Kolkata,16-06-2023,1011,UPI,61,Delivered
105019,2738,Faasos,Hyderabad,09-12-2023,186,Card,59,Delivered
105020,1287,Pizza Hut,Delhi,14-02-2024,183,UPI,20,Delivered
105021,3236,Cafe Coffee Day,Hyderabad,06-03-2023,604,Cash,35,Cancelled
105022,3961,McDonalds,Kolkata,03-08-2024,593,UPI,59,Delivered
105023,2590,Haldiram,Bangalore,08-03-2023,1410,Cash,68,Delivered
105024,3741,Pizza Hut,Delhi,08-03-2024,361,UPI,18,Delivered
105025,2745,Behrouz Biryani,Bangalore,19-02-2023,1313,Card,47,Delivered
105026,3935,Subway,Hyderabad,10-11-2023,851,UPI,69,Delivered
105027,3518,Starbucks,Mumbai,05-11-2023,757,Cash,24,Delivered
105028,2098,Box8,Bangalore,25-08-2024,1131,UPI,50,Delivered
105029,3324,KFC,Hyderabad,25-04-2023,510,Cash,27,Delivered
105030,1939,Behrouz Biryani,Hyderabad,22-07-2024,453,Card,50,Delivered
105031,2448,Behrouz Biryani,Hyderabad,08-12-2023,445,Card,62,Delivered
105032,1570,Wow Momo,Mumbai,13-06-2024,301,Cash,23,Delivered
105033,3904,KFC,Mumbai,03-10-2024,1396,Cash,45,Delivered
105034,2000,Dominos,Pune,09-05-2024,1369,Card,18,Delivered
105035,2205,Wow Momo,Mumbai,26-09-2023,749,UPI,34,Delivered
105036,3505,Subway,Delhi,21-03-2023,1472,UPI,22,Delivered
105037,1917,Dominos,Mumbai,31-03-2024,360,UPI,41,Delivered
105038,2874,Box8,Mumbai,26-10-2023,381,UPI,50,Delivered
105039,1832,Burger King,Mumbai,21-07-2023,1019,UPI,23,Delivered
105040,3886,Cafe Coffee Day,Bangalore,17-05-2024,844,Card,57,Delivered
105041,3240,Starbucks,Mumbai,01-11-2024,516,Card,38,Delivered
105042,2678,Burger King,Delhi,16-12-2024,630,UPI,51,Delivered
105043,1615,Behrouz Biryani,Hyderabad,10-10-2024,721,Card,55,Cancelled
105044,1405,Wow Momo,Bangalore,29-04-2024,1352,UPI,54,Delivered
105045,2749,Barbeque Nation,Kolkata,07-08-2024,1079,Cash,44,Delivered
105046,3990,KFC,Mumbai,13-07-2024,1189,UPI,40,Delivered
105047,3768,Cafe Coffee Day,Pune,18-01-2023,615,Card,18,Delivered
105048,1092,Faasos,Pune,22-04-2024,443,Cash,66,Delivered
105049,3477,Dominos,Hyderabad,02-05-2024,320,UPI,15,Delivered
105050,1653,KFC,Hyderabad,21-03-2024,1205,Card,34,Delivered
105051,1433,Wow Momo,Bangalore,06-12-2023,412,Cash,42,Delivered
105052,2135,Starbucks,Pune,14-06-2024,1388,UPI,59,Delivered
105053,1374,Behrouz Biryani,Kolkata,03-09-2024,707,Cash,38,Delivered
105054,2066,Pizza Hut,Chennai,26-04-2023,338,Card,42,Delivered
105055,1206,Burger King,Pune,15-03-2023,935,UPI,42,Cancelled
105056,1779,Dominos,Pune,26-09-2023,732,UPI,19,Delivered
105057,2319,Starbucks,Delhi,28-09-2024,1151,Card,46,Delivered
105058,2141,Dominos,Chennai,26-04-2023,749,Cash,68,Delivered
105059,1531,Subway,Hyderabad,16-11-2024,995,UPI,66,Delivered
105060,3213,Box8,Chennai,23-11-2024,1434,Card,44,Delivered
105061,3690,Dominos,Pune,30-10-2024,1355,UPI,35,Delivered
105062,1089,Cafe Coffee Day,Hyderabad,13-06-2023,491,Card,56,Cancelled
105063,2117,Box8,Chennai,05-08-2024,1103,Card,30,Delivered
105064,1012,Wow Momo,Hyderabad,10-08-2023,171,UPI,22,Delivered
105065,2857,Starbucks,Hyderabad,06-05-2023,1247,Card,26,Delivered
105066,1804,Biryani Blues,Bangalore,18-10-2024,315,Cash,46,Delivered
105067,1944,Dominos,Kolkata,25-06-2023,383,UPI,39,Delivered
105068,3789,Dominos,Hyderabad,25-10-2024,790,Card,17,Delivered
105069,2857,KFC,Delhi,24-11-2024,756,UPI,40,Delivered
105070,2610,Starbucks,Pune,10-01-2024,689,Card,50,Cancelled
105071,3923,Faasos,Pune,12-05-2024,1208,Card,31,Delivered
105072,2959,Biryani Blues,Delhi,26-03-2023,1404,UPI,41,Delivered
105073,3707,Cafe Coffee Day,Mumbai,18-01-2024,467,Card,67,Cancelled
105074,2052,Behrouz Biryani,Hyderabad,24-09-2024,492,Card,66,Delivered
105075,1295,McDonalds,Hyderabad,02-10-2024,1128,Cash,36,Delivered
105076,1925,Starbucks,Hyderabad,07-04-2024,786,UPI,68,Delivered
105077,1639,Biryani Blues,Chennai,26-03-2024,228,UPI,59,Delivered
105078,3387,Box8,Hyderabad,01-06-2024,1042,Card,52,Delivered
105079,1627,Dominos,Hyderabad,25-11-2024,722,Card,49,Delivered
105080,3486,Box8,Delhi,03-07-2024,598,UPI,60,Delivered
105081,2167,Barbeque Nation,Kolkata,26-04-2023,431,Cash,21,Delivered
105082,1941,Behrouz Biryani,Kolkata,05-09-2024,824,Card,17,Delivered
105083,1829,Haldiram,Mumbai,08-01-2023,206,Cash,20,Delivered
105084,2770,Subway,Delhi,06-08-2023,340,UPI,27,Delivered
105085,3566,Starbucks,Hyderabad,19-12-2024,793,UPI,60,Delivered
105086,1975,Biryani Blues,Kolkata,12-08-2024,191,UPI,29,Delivered
105087,1954,KFC,Bangalore,08-02-2024,1346,Cash,40,Delivered
105088,2262,Subway,Bangalore,20-07-2024,828,UPI,62,Delivered
105089,1951,Pizza Hut,Bangalore,31-10-2023,1423,Cash,47,Delivered
105090,1943,Faasos,Hyderabad,11-04-2024,651,Card,29,Delivered
105091,3202,Box8,Hyderabad,29-03-2023,1366,UPI,53,Delivered
105092,2204,Dominos,Mumbai,10-01-2023,939,UPI,55,Delivered
105093,3135,Biryani Blues,Pune,04-11-2023,899,Card,61,Delivered
105094,2534,Burger King,Mumbai,09-03-2024,891,Card,28,Delivered
105095,2096,Barbeque Nation,Mumbai,13-06-2023,314,UPI,33,Delivered
105096,3978,KFC,Chennai,27-08-2023,904,Cash,42,Delivered
105097,1178,Subway,Bangalore,13-11-2023,239,Card,38,Delivered
105098,3259,Dominos,Hyderabad,17-10-2024,1136,Cash,64,Delivered
105099,2828,Burger King,Bangalore,01-12-2023,1231,Card,55,Delivered
105100,2257,Burger King,Mumbai,18-01-2023,1436,UPI,47,Delivered
105101,1464,Pizza Hut,Hyderabad,12-03-2023,797,Card,26,Delivered
105102,2774,Behrouz Biryani,Delhi,24-06-2023,899,Card,24,Delivered
105103,3678,Barbeque Nation,Kolkata,05-12-2023,968,UPI,21,Delivered
105104,3872,McDonalds,Kolkata,05-09-2023,392,Cash,60,Delivered
105105,2230,Barbeque Nation,Mumbai,12-07-2023,812,UPI,15,Delivered
105106,3654,Pizza Hut,Pune,23-02-2024,1007,Cash,29,Delivered
105107,1884,Wow Momo,Bangalore,21-11-2023,368,Cash,68,Delivered
105108,3413,Cafe Coffee Day,Delhi,02-11-2023,158,Card,15,Delivered
105109,3323,Behrouz Biryani,Hyderabad,23-07-2023,579,UPI,59,Delivered
105110,3427,KFC,Pune,03-05-2023,162,Card,34,Delivered
105111,2332,Biryani Blues,Bangalore,23-07-2024,1056,Card,69,Delivered
105112,2654,Behrouz Biryani,Mumbai,22-03-2024,1119,UPI,16,Delivered
105113,1944,Faasos,Bangalore,13-12-2024,1398,Card,17,Delivered
105114,3857,Pizza Hut,Mumbai,05-05-2024,839,Card,50,Cancelled
105115,1924,Pizza Hut,Chennai,08-03-2024,1240,UPI,30,Delivered
105116,2938,KFC,Kolkata,15-09-2024,826,UPI,68,Delivered
105117,1493,KFC,Pune,08-05-2023,333,UPI,43,Delivered
105118,2546,Faasos,Kolkata,01-07-2024,1154,UPI,58,Delivered
105119,2969,KFC,Bangalore,16-02-2023,357,Cash,50,Delivered
105120,2094,Behrouz Biryani,Delhi,19-05-2024,677,Card,68,Delivered
105121,3411,Cafe Coffee Day,Hyderabad,25-04-2023,1473,UPI,58,Delivered
105122,3617,Dominos,Mumbai,20-02-2024,967,Cash,53,Delivered
105123,2825,Subway,Hyderabad,11-08-2023,1152,UPI,66,Delivered
105124,1762,Haldiram,Kolkata,27-09-2024,1414,UPI,68,Delivered
105125,3323,KFC,Delhi,17-05-2024,604,UPI,17,Delivered
105126,1049,Starbucks,Delhi,02-11-2024,1051,Cash,51,Delivered
105127,3775,Box8,Hyderabad,06-04-2023,393,Cash,58,Delivered
105128,1905,Subway,Kolkata,17-04-2023,920,Card,26,Cancelled
105129,3975,Cafe Coffee Day,Hyderabad,23-09-2024,387,UPI,34,Cancelled
105130,1563,Haldiram,Bangalore,04-09-2024,1419,UPI,37,Delivered
105131,1782,Behrouz Biryani,Delhi,06-09-2024,494,Card,36,Delivered
105132,3532,Faasos,Delhi,08-11-2024,459,UPI,46,Delivered
105133,3040,Subway,Bangalore,28-11-2024,1457,UPI,21,Delivered
105134,2831,KFC,Kolkata,01-02-2023,187,Card,36,Delivered
105135,1583,McDonalds,Delhi,07-05-2024,181,UPI,58,Delivered
105136,2319,Box8,Pune,07-03-2023,1416,UPI,16,Delivered
105137,1235,Pizza Hut,Chennai,28-06-2023,441,UPI,28,Cancelled
105138,3103,Biryani Blues,Chennai,18-03-2024,441,Card,69,Delivered
105139,2942,Biryani Blues,Chennai,02-07-2024,907,Cash,30,Delivered
105140,1359,Subway,Mumbai,20-07-2023,727,UPI,38,Delivered
105141,2930,Biryani Blues,Pune,18-02-2023,1311,UPI,21,Delivered
105142,1109,Burger King,Mumbai,10-11-2024,1373,UPI,18,Delivered
105143,1191,Burger King,Kolkata,20-09-2023,754,UPI,66,Delivered
105144,1903,Subway,Bangalore,13-05-2023,596,Card,51,Delivered
105145,2116,KFC,Hyderabad,10-12-2023,427,UPI,60,Delivered
105146,1861,Barbeque Nation,Pune,25-06-2023,1143,UPI,55,Delivered
105147,3615,KFC,Kolkata,26-01-2024,681,Card,19,Delivered
105148,2083,Behrouz Biryani,Hyderabad,11-01-2023,1133,UPI,16,Delivered
105149,1649,KFC,Kolkata,20-07-2023,751,Cash,19,Delivered
105150,1038,Behrouz Biryani,Mumbai,03-01-2023,711,UPI,17,Delivered
105151,1636,Faasos,Chennai,02-08-2023,1183,UPI,56,Delivered
105152,2036,Barbeque Nation,Bangalore,03-11-2023,740,UPI,22,Delivered
105153,1035,Faasos,Mumbai,27-06-2024,208,UPI,40,Delivered
105154,3148,McDonalds,Bangalore,13-07-2024,1261,Cash,24,Delivered
105155,2361,Box8,Pune,23-11-2023,608,Card,48,Delivered
105156,2983,Behrouz Biryani,Hyderabad,18-07-2023,253,UPI,60,Delivered
105157,1165,Wow Momo,Kolkata,23-08-2024,980,Card,50,Delivered
105158,3430,Burger King,Delhi,19-04-2023,938,Cash,67,Cancelled
105159,2879,Starbucks,Delhi,18-10-2023,253,UPI,26,Delivered
105160,3837,Starbucks,Bangalore,18-04-2023,1427,UPI,34,Delivered
105161,1030,Pizza Hut,Chennai,12-02-2024,891,UPI,43,Delivered
105162,1010,Faasos,Chennai,05-07-2024,450,Cash,28,Delivered
105163,3011,Burger King,Bangalore,21-02-2023,803,UPI,62,Delivered
105164,3143,Behrouz Biryani,Mumbai,22-04-2023,704,UPI,19,Delivered
105165,3500,Box8,Delhi,22-10-2023,777,UPI,62,Delivered
105166,3239,Wow Momo,Mumbai,02-08-2024,1257,Card,41,Delivered
105167,1485,Dominos,Hyderabad,08-07-2023,1078,Card,18,Delivered
105168,2289,McDonalds,Delhi,21-12-2024,1432,UPI,43,Delivered
105169,2447,Starbucks,Hyderabad,06-03-2023,509,UPI,17,Delivered
105170,3285,McDonalds,Kolkata,27-07-2024,236,Cash,47,Delivered
105171,2943,Dominos,Mumbai,09-04-2024,577,UPI,44,Cancelled
105172,2963,Pizza Hut,Bangalore,15-09-2023,516,UPI,50,Cancelled
105173,2851,Box8,Delhi,07-10-2024,492,Card,23,Delivered
105174,2469,Starbucks,Mumbai,25-09-2024,496,Card,15,Cancelled
105175,2366,Biryani Blues,Bangalore,27-11-2023,245,UPI,62,Delivered
105176,3782,Faasos,Kolkata,15-05-2024,1428,UPI,37,Delivered
105177,1990,Barbeque Nation,Delhi,13-11-2024,1309,Card,17,Cancelled
105178,1824,Haldiram,Hyderabad,29-07-2023,1421,Card,46,Delivered
105179,2462,Biryani Blues,Kolkata,30-03-2023,1033,Cash,38,Delivered
105180,3153,Wow Momo,Chennai,09-11-2024,635,Card,20,Delivered
105181,3228,Behrouz Biryani,Bangalore,28-01-2023,753,UPI,27,Delivered
105182,3231,Haldiram,Delhi,26-08-2023,561,Card,63,Delivered
105183,1225,Pizza Hut,Delhi,02-12-2023,597,UPI,29,Delivered
105184,1776,Barbeque Nation,Pune,04-03-2023,396,Cash,67,Delivered
105185,3837,McDonalds,Pune,06-07-2024,919,Card,44,Delivered
105186,2112,Box8,Kolkata,14-05-2024,848,Card,26,Cancelled
105187,1687,Behrouz Biryani,Delhi,24-06-2024,570,Card,54,Delivered
105188,1529,Behrouz Biryani,Bangalore,13-04-2024,273,UPI,62,Delivered
105189,1971,Barbeque Nation,Kolkata,14-08-2024,1433,UPI,49,Delivered
105190,1935,Burger King,Hyderabad,20-02-2023,1342,UPI,42,Delivered
105191,2422,Wow Momo,Kolkata,22-04-2023,1090,Card,18,Delivered
105192,3153,Box8,Kolkata,28-10-2023,1026,UPI,21,Delivered
105193,2294,Starbucks,Hyderabad,31-03-2023,1284,UPI,61,Delivered
105194,2998,Barbeque Nation,Chennai,17-08-2023,1463,Card,57,Delivered
105195,3878,KFC,Pune,30-05-2023,162,UPI,30,Delivered
105196,2526,KFC,Bangalore,18-05-2023,1436,Card,36,Delivered
105197,1678,Barbeque Nation,Chennai,15-05-2023,949,UPI,60,Delivered
105198,3896,Cafe Coffee Day,Chennai,01-04-2024,1196,UPI,69,Delivered
105199,3440,Starbucks,Chennai,23-08-2024,1094,UPI,59,Delivered
105200,1039,McDonalds,Pune,08-05-2024,349,Cash,55,Delivered
105201,3707,Barbeque Nation,Mumbai,10-06-2024,1415,UPI,39,Delivered
105202,2105,Starbucks,Pune,29-11-2023,1412,UPI,64,Delivered
105203,1844,Box8,Chennai,28-12-2023,452,Card,17,Delivered
105204,2743,Subway,Mumbai,23-06-2023,1338,Cash,66,Delivered
105205,3248,Pizza Hut,Hyderabad,24-08-2024,887,UPI,36,Delivered
105206,1446,KFC,Pune,01-08-2023,325,Card,45,Delivered
105207,2234,Haldiram,Bangalore,09-12-2023,1202,Card,51,Cancelled
105208,3491,Biryani Blues,Chennai,02-03-2023,826,Card,36,Delivered
105209,2350,Barbeque Nation,Delhi,02-03-2023,684,UPI,41,Delivered
105210,3808,KFC,Hyderabad,08-11-2024,1467,UPI,16,Delivered
105211,1226,Pizza Hut,Mumbai,07-06-2024,626,UPI,36,Cancelled
105212,1047,Pizza Hut,Pune,04-08-2023,532,Card,67,Delivered
105213,3959,Haldiram,Bangalore,11-08-2024,705,UPI,31,Delivered
105214,2462,Behrouz Biryani,Kolkata,15-09-2024,1469,Card,62,Delivered
105215,2830,Cafe Coffee Day,Bangalore,31-07-2024,483,UPI,34,Delivered
105216,1186,Subway,Bangalore,24-11-2024,1421,UPI,38,Delivered
105217,3392,Barbeque Nation,Chennai,27-02-2024,1414,Card,59,Delivered
105218,3271,Dominos,Chennai,16-12-2024,1279,Cash,45,Delivered
105219,3877,Barbeque Nation,Pune,27-02-2024,1047,Card,66,Delivered
105220,3535,Behrouz Biryani,Pune,06-01-2024,1080,UPI,57,Delivered
105221,2932,Wow Momo,Mumbai,25-07-2023,834,UPI,22,Delivered
105222,3924,Burger King,Pune,13-10-2023,710,Card,67,Delivered
105223,1848,McDonalds,Mumbai,15-04-2023,272,UPI,19,Delivered
105224,3032,Faasos,Chennai,18-11-2024,1208,Card,16,Delivered
105225,2252,Behrouz Biryani,Chennai,23-12-2024,767,UPI,18,Delivered
105226,2413,Box8,Delhi,26-06-2024,1137,Card,49,Delivered
105227,1978,Biryani Blues,Delhi,30-08-2023,989,Cash,48,Delivered
105228,2612,Faasos,Hyderabad,05-05-2024,565,UPI,17,Delivered
105229,2016,Pizza Hut,Chennai,26-10-2024,857,Card,62,Delivered
105230,3235,Cafe Coffee Day,Kolkata,08-12-2024,786,UPI,34,Cancelled
105231,2881,Starbucks,Delhi,12-05-2024,1468,UPI,23,Delivered
105232,1269,Dominos,Mumbai,10-03-2024,496,UPI,20,Delivered
105233,2630,McDonalds,Bangalore,28-04-2024,186,Card,61,Delivered
105234,1309,KFC,Pune,22-03-2024,661,UPI,19,Delivered
105235,3043,Biryani Blues,Pune,19-01-2024,998,Card,55,Delivered
105236,2574,Starbucks,Hyderabad,24-05-2024,684,UPI,52,Delivered
105237,2095,Barbeque Nation,Delhi,19-06-2023,1059,UPI,49,Delivered
105238,3892,McDonalds,Bangalore,19-11-2023,922,UPI,69,Delivered
105239,2695,Starbucks,Bangalore,18-04-2024,813,Card,45,Delivered
105240,3533,KFC,Delhi,20-08-2023,1191,UPI,27,Delivered
105241,2445,Burger King,Kolkata,26-11-2024,176,UPI,40,Delivered
105242,3167,Box8,Kolkata,25-12-2023,685,UPI,36,Delivered
105243,1219,Faasos,Hyderabad,02-10-2023,1202,UPI,46,Delivered
105244,1052,KFC,Kolkata,01-02-2023,1157,UPI,29,Delivered
105245,2757,Dominos,Hyderabad,26-06-2023,807,UPI,25,Delivered
105246,2474,Pizza Hut,Mumbai,06-03-2023,789,UPI,30,Delivered
105247,2666,Box8,Delhi,10-12-2024,1290,UPI,61,Delivered
105248,2260,Behrouz Biryani,Bangalore,27-01-2023,1305,UPI,20,Delivered
105249,3805,Haldiram,Hyderabad,24-10-2024,1462,Card,60,Delivered
105250,3785,Behrouz Biryani,Pune,23-04-2024,1409,UPI,25,Delivered
105251,1719,Behrouz Biryani,Kolkata,25-09-2023,191,UPI,66,Delivered
105252,1405,KFC,Pune,19-08-2024,1333,Card,24,Delivered
105253,3655,Faasos,Hyderabad,07-03-2023,1298,Card,30,Delivered
105254,3469,Barbeque Nation,Chennai,13-05-2023,1433,Cash,26,Delivered
105255,3759,Box8,Hyderabad,01-01-2024,1449,UPI,21,Delivered
105256,3294,Starbucks,Kolkata,23-03-2023,362,Card,53,Delivered
105257,1071,McDonalds,Chennai,24-11-2023,985,Card,41,Delivered
105258,2853,Haldiram,Chennai,08-04-2023,851,Cash,38,Delivered
105259,3232,Cafe Coffee Day,Kolkata,07-08-2024,229,Cash,64,Delivered
105260,3053,Haldiram,Chennai,23-11-2023,1104,UPI,29,Delivered
105261,2229,Box8,Delhi,25-06-2024,1401,UPI,20,Delivered
105262,2567,McDonalds,Bangalore,05-05-2023,1051,Card,33,Delivered
105263,3953,McDonalds,Pune,29-07-2023,1268,UPI,22,Delivered
105264,1386,Cafe Coffee Day,Delhi,25-12-2024,573,Card,66,Delivered
105265,2791,Box8,Delhi,13-05-2023,1068,UPI,61,Delivered
105266,1698,Pizza Hut,Kolkata,17-05-2024,665,Card,50,Cancelled
105267,2200,Dominos,Kolkata,06-06-2023,314,UPI,64,Delivered
105268,1826,Burger King,Pune,12-07-2024,1146,UPI,27,Delivered
105269,2822,Dominos,Bangalore,17-01-2024,1142,Cash,68,Delivered
105270,1348,Faasos,Hyderabad,22-01-2023,1042,UPI,68,Delivered
105271,2278,McDonalds,Delhi,17-08-2024,1165,UPI,47,Cancelled
105272,1307,Barbeque Nation,Chennai,23-02-2024,1215,UPI,46,Delivered
105273,2150,Faasos,Bangalore,16-04-2024,890,Cash,42,Delivered
105274,2960,Faasos,Delhi,22-08-2023,904,Card,54,Delivered
105275,3334,Subway,Hyderabad,25-07-2024,565,Card,65,Delivered
105276,1765,Cafe Coffee Day,Chennai,29-03-2024,1473,UPI,63,Delivered
105277,1724,Subway,Delhi,30-11-2024,1228,UPI,24,Delivered
105278,3809,Biryani Blues,Mumbai,23-07-2024,485,UPI,47,Cancelled
105279,2619,Burger King,Pune,11-06-2023,1030,UPI,15,Cancelled
105280,1382,McDonalds,Bangalore,28-10-2023,1121,UPI,35,Delivered
105281,3435,Subway,Pune,02-11-2023,834,Card,19,Delivered
105282,1524,Box8,Kolkata,02-01-2023,890,UPI,15,Delivered
105283,3686,Faasos,Delhi,28-09-2023,179,UPI,67,Delivered
105284,3985,Biryani Blues,Chennai,25-02-2024,724,UPI,69,Delivered
105285,1275,Burger King,Chennai,23-05-2023,370,UPI,35,Delivered
105286,3547,Haldiram,Bangalore,30-11-2024,976,UPI,39,Delivered
105287,3764,Burger King,Bangalore,22-11-2024,743,UPI,34,Delivered
105288,1336,Biryani Blues,Pune,18-06-2024,903,UPI,59,Delivered
105289,2973,Cafe Coffee Day,Chennai,06-02-2023,1426,Cash,23,Delivered
105290,3979,Haldiram,Chennai,17-04-2023,1494,UPI,30,Cancelled
105291,1480,Pizza Hut,Chennai,24-10-2023,1212,Card,42,Delivered
105292,1910,Box8,Delhi,07-04-2023,1170,UPI,54,Delivered
105293,2996,Faasos,Chennai,08-10-2023,641,Card,60,Delivered
105294,2351,Cafe Coffee Day,Kolkata,20-04-2023,587,UPI,63,Delivered
105295,3033,Biryani Blues,Chennai,02-07-2024,628,Card,50,Delivered
105296,2754,Subway,Kolkata,05-07-2024,932,UPI,53,Delivered
105297,1108,Burger King,Delhi,19-08-2024,1098,UPI,63,Delivered
105298,1327,Burger King,Bangalore,07-07-2023,1157,Cash,38,Delivered
105299,2799,Cafe Coffee Day,Kolkata,02-05-2024,221,Card,30,Delivered
105300,1314,Burger King,Delhi,20-12-2023,731,UPI,28,Delivered
105301,2134,Biryani Blues,Chennai,19-01-2023,369,UPI,62,Delivered
105302,3746,Starbucks,Delhi,28-01-2024,1177,UPI,48,Delivered
105303,1780,Starbucks,Chennai,18-09-2023,1152,Card,38,Delivered
105304,2520,Barbeque Nation,Pune,14-02-2024,439,Card,61,Cancelled
105305,1155,Burger King,Delhi,07-02-2024,529,UPI,25,Delivered
105306,2496,Cafe Coffee Day,Bangalore,31-10-2024,953,UPI,59,Delivered
105307,2724,Barbeque Nation,Kolkata,28-04-2024,892,UPI,50,Delivered
105308,1886,Starbucks,Pune,31-10-2023,229,UPI,15,Delivered
105309,3805,Behrouz Biryani,Bangalore,15-09-2024,215,UPI,61,Delivered
105310,1721,Pizza Hut,Mumbai,17-10-2024,285,Card,26,Delivered
105311,1912,Behrouz Biryani,Chennai,18-01-2023,548,Card,35,Delivered
105312,1870,Starbucks,Kolkata,03-07-2023,496,UPI,23,Delivered
105313,1012,Wow Momo,Bangalore,09-02-2024,208,Cash,53,Delivered
105314,3655,Cafe Coffee Day,Kolkata,11-05-2023,927,UPI,17,Delivered
105315,1497,Behrouz Biryani,Mumbai,23-04-2024,668,Card,30,Delivered
105316,2756,McDonalds,Hyderabad,08-01-2023,863,Cash,18,Delivered
105317,3285,Haldiram,Chennai,05-12-2024,1126,UPI,40,Delivered
105318,2117,McDonalds,Chennai,14-11-2023,1410,UPI,69,Delivered
105319,3828,Dominos,Delhi,26-01-2024,228,UPI,60,Delivered
105320,2194,Starbucks,Chennai,02-06-2024,264,Card,68,Delivered
105321,3004,Starbucks,Chennai,16-05-2023,1135,UPI,27,Delivered
105322,3653,Behrouz Biryani,Bangalore,14-06-2024,275,Card,34,Delivered
105323,3708,Cafe Coffee Day,Pune,12-10-2024,722,UPI,33,Delivered
105324,2647,Subway,Chennai,02-01-2024,1114,UPI,41,Cancelled
105325,2590,KFC,Chennai,03-05-2024,649,UPI,16,Delivered
105326,3896,Behrouz Biryani,Mumbai,19-11-2024,978,UPI,24,Delivered
105327,3983,Faasos,Pune,11-01-2023,1275,Cash,39,Delivered
105328,2490,Pizza Hut,Mumbai,06-07-2024,775,Cash,33,Delivered
105329,3675,Starbucks,Kolkata,21-03-2024,1347,UPI,29,Delivered
105330,1142,Behrouz Biryani,Kolkata,24-04-2023,601,UPI,53,Delivered
105331,2224,Barbeque Nation,Chennai,22-11-2024,1265,UPI,61,Delivered
105332,3761,Dominos,Chennai,06-12-2024,534,Card,63,Delivered
105333,3526,Faasos,Delhi,15-07-2023,1378,UPI,38,Delivered
105334,1564,Starbucks,Kolkata,19-11-2023,512,Card,30,Delivered
105335,3518,Burger King,Bangalore,26-05-2024,647,UPI,31,Delivered
105336,3431,Box8,Chennai,19-09-2024,686,Card,30,Cancelled
105337,2715,Dominos,Bangalore,23-10-2024,1407,Card,32,Delivered
105338,3973,Dominos,Chennai,21-09-2024,165,UPI,63,Delivered
105339,1416,Haldiram,Bangalore,14-06-2023,1130,Card,18,Delivered
105340,2848,Faasos,Hyderabad,09-09-2023,1314,Card,16,Delivered
105341,3355,Faasos,Bangalore,13-02-2023,769,Card,63,Delivered
105342,3696,Starbucks,Pune,14-04-2024,449,UPI,63,Delivered
105343,2717,Faasos,Kolkata,03-05-2024,488,UPI,45,Delivered
105344,2390,Biryani Blues,Chennai,30-06-2023,452,Cash,16,Delivered
105345,2067,Box8,Kolkata,18-03-2023,741,Card,68,Delivered
105346,3786,KFC,Pune,09-01-2024,225,Card,16,Delivered
105347,2866,Dominos,Pune,19-09-2024,1063,Card,29,Delivered
105348,2121,Biryani Blues,Bangalore,08-03-2023,929,UPI,62,Cancelled
105349,2288,Haldiram,Mumbai,08-06-2024,1070,Cash,57,Delivered
105350,2806,Burger King,Mumbai,02-04-2023,1489,UPI,43,Delivered
105351,3187,McDonalds,Pune,12-10-2024,1248,Cash,48,Cancelled
105352,2504,Starbucks,Mumbai,01-09-2023,515,UPI,54,Delivered
105353,2016,Cafe Coffee Day,Chennai,07-12-2023,802,UPI,46,Delivered
105354,1952,Burger King,Delhi,31-10-2023,1155,UPI,35,Delivered
105355,3951,Faasos,Hyderabad,02-02-2024,545,Cash,44,Cancelled
105356,1071,Biryani Blues,Bangalore,03-12-2024,1404,Cash,38,Delivered
105357,2690,Subway,Delhi,23-03-2024,953,Card,58,Delivered
105358,2291,Dominos,Mumbai,07-04-2023,1201,UPI,28,Cancelled
105359,2344,Box8,Bangalore,27-11-2023,1468,UPI,42,Delivered
105360,3154,Faasos,Delhi,24-07-2023,994,Card,28,Delivered
105361,1882,Biryani Blues,Kolkata,24-03-2024,1021,UPI,58,Delivered
105362,1138,Dominos,Mumbai,22-02-2024,1264,Card,48,Delivered
105363,3662,McDonalds,Delhi,10-10-2024,264,Card,28,Delivered
